Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;btts_liga;avg_goals_liga;Mg_Liga;conv_liga;home_bias_liga;cs_fav_liga;cv_Mg_Liga;liga_risco;liga_stability;liga_over_bias;liga_lambda_cap;liga_squeeze_power;liga_discrepancy_limit;liga_underdog_penalty;liga_calibration_factor;category
2026-05-01;193749566;Australia SA Premier League Women Reserves;Australia;05:30;Schedule;0.6445444319460067;1.85;4.0, 4.5;1.95;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;West Adelaide Reserves (W);;0.0;0.0;1.27;0;0.0;0 - 0;5.5;West Torrens Birkalla Reserves (W);;0.0;0.0;7.0;0;0.0;-2.0;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5;4.35;2.85;0.2529377754035462;0.5118421052631579;0.4;0.8309120678463626;0.5321989034724992;0.5461758746154668;1.8499999999999996;4.0;0.9375;4.0;0.6;1.0;Youth-Women
2026-05-01;193749569;Australia SA Premier League Women;Australia;05:45;Schedule;-0.13066202090592338;1.85;3.5;1.95;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Flinders United (W);;0.0;0.0;2.8;0;0.0;0 - 0;3.7;MetroStars (W);;0.0;0.0;2.05;0;0.0;0.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.7272727272727273;3.8636363636363638;1.9545454545454546;0.2386555624352832;0.5842403628117914;0.375;0.8276493682609907;0.466352841943861;0.5471509017900411;1.3636363636363638;4.0;0.9705882352941178;4.0;0.625;1.0;Women
2026-05-01;193859204;Poland IV Liga;Poland;06:00;Schedule;-0.6263736263736264;1.95;3.5;1.85;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Rozwoj Katowice;;0.0;0.0;7.0;0;0.0;0 - 0;5.0;Rakow Czestochowa II;;0.0;0.0;1.3;0;0.0;1.75;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5849802371541502;3.4624505928853755;1.7312252964426877;0.17504299962609393;0.5307040644540645;0.40350877192982454;0.8970137313364284;0.6126875889216322;0.5271443129172868;0.9624505928853755;4.0;1.0830479452054793;4.0;0.5964912280701755;1.0;Youth
2026-05-01;193770881;Vietnam V-League 2;Vietnam;06:00;Schedule;-0.26990553306342774;1.975;2.0;1.825;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dai Hoc Van Hien;;0.0;0.0;3.9;0;0.0;0 - 0;3.0;Bac Ninh;;0.0;0.0;1.9;0;0.0;0.5;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.45161290322580644;2.370967741935484;1.3064516129032258;0.15424887518682162;0.632010582010582;0.42105263157894735;0.9857880566348107;0.7241043166234665;0.503578413949491;-0.12903225806451601;2.963709677419355;1.5816326530612241;4.0;0.5789473684210527;1.0;
2026-05-01;193749950;Austria Landesliga;Austria;06:00;Schedule;0.24786324786324787;1.875;3.0, 3.5;1.925;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SV Allerheiligen;;0.0;0.0;1.8;0;0.0;0 - 0;4.0;ASK Koflach;;0.0;0.0;3.25;0;0.0;-0.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5960591133004927;3.3645320197044337;1.6995073891625616;0.1696900213954325;0.549806781351284;0.36538461538461536;0.8328211319021156;0.4161007200976434;0.5456069785501614;0.8645320197044337;4.0;1.1145680819912152;4.0;0.6346153846153846;1.0;
2026-05-01;193771651;Austria Regionalliga Tirol;Austria;06:00;Schedule;-0.03628117913832202;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SV Fugen;;0.0;0.0;2.45;0;0.0;0 - 0;3.8;WSG Swarovski Tirol II;;0.0;0.0;2.25;0;0.0;0.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5;3.6666666666666665;1.6666666666666667;0.17474747474747473;0.3416666666666666;;0.4898979485566356;0.030615395010844766;0.6711869097939006;1.1666666666666665;4.0;1.022727272727273;3.7247448713915885;0.7;1.0;Youth
2026-05-01;193746111;Czechia Youth League;Czech Republic;06:00;Schedule;0.17948717948717957;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Slovacko U19;;0.0;0.0;1.95;0;0.0;0 - 0;3.75;FC Zlin U19;;0.0;0.0;3.0;0;0.0;-0.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;3.2777777777777777;1.4444444444444444;0.17808257296605928;0.5908905228758169;0.16666666666666666;0.8450204168886971;0.3520727805157208;0.5419994222537245;0.7777777777777777;4.0;1.1440677966101696;4.0;0.8333333333333334;1.0;Youth
2026-05-01;193835228;Poland IV Liga;Poland;06:00;Schedule;0.5963413930405679;1.85;3.0, 3.5;1.95;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;GKS Rudki;;0.0;0.0;1.333;0;0.0;0 - 0;4.75;Orlicz Suchedniow;;0.0;0.0;6.5;0;0.0;-1.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5896414342629482;3.49003984063745;1.745019920318725;0.17504299962609393;0.5307040644540645;0.39823008849557523;0.8890227089068702;0.5889780424725346;0.5293742607142476;0.9900398406374502;4.0;1.0744863013698631;4.0;0.6017699115044248;1.0;
2026-05-01;193746109;Czechia Youth League;Czech Republic;06:00;Schedule;0.34141726866185074;1.95;3.5, 4.0;1.85;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sparta Prague U19;;0.0;0.0;1.615;0;0.0;0 - 0;4.5;Ceske Budejovice U19;;0.0;0.0;3.6;0;0.0;-0.75;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.691358024691358;3.4074074074074074;1.5555555555555556;0.19023366277390705;0.5850376475376475;0.19047619047619047;0.8194852789702695;0.3370692082135184;0.5496059855817829;0.9074074074074074;4.0;1.1005434782608696;4.0;0.8095238095238095;1.0;Youth
2026-05-01;193745678;Croatia U19 League;Croatia;06:00;Schedule;-0.16666666666666669;1.95;2.5, 3.0;1.85;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Slaven Belupo U19;;0.0;0.0;3.0;0;0.0;0 - 0;3.5;Hajduk Split U19;;0.0;0.0;2.0;0;0.0;0.25;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5671641791044776;3.298507462686567;1.8059701492537314;0.18120266667015958;0.5048821548821549;0.3793103448275862;0.8525965469413566;0.49491140951206225;0.5397829342017308;0.7985074626865671;4.0;1.1368778280542986;4.0;0.6206896551724138;1.0;Youth
