Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;btts_liga;avg_goals_liga;Mg_Liga;conv_liga;home_bias_liga;cs_fav_liga;cv_Mg_Liga;liga_risco;liga_stability;liga_over_bias;liga_lambda_cap;liga_squeeze_power;liga_discrepancy_limit;liga_underdog_penalty;liga_calibration_factor;category;api_H_id;api_H_team;api_A_id;api_A_team
2026-04-29;193702445;Argentina Nacional Reserve League;Argentina;10:00;Schedule;-0.02721088435374147;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Defensores de Belgrano Reserves;;0.0;0.0;2.625;0;0.0;0 - 0;3.1;CA Atlanta Reserves;;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.08333333333333333;1.3333333333333333;1.1666666666666667;0.1150104945559491;0.5925925925925926;;0.8035173141952217;0.1307406667446414;0.5544720819307616;-1.1666666666666667;2.0;2.0;4.0;0.7;0.75;Youth;;;;
2026-04-29;193702455;Argentina Nacional Reserve League;Argentina;10:00;Schedule;-0.14285714285714285;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CA Estudiantes Caseros Reserves;;0.0;0.0;3.0;0;0.0;0 - 0;3.3;Temperley Reserves;;0.0;0.0;2.1;0;0.0;+0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.07142857142857142;1.1428571428571428;1.0;0.1150104945559491;0.5925925925925926;;0.9607689228305227;0.4994540016929436;0.5100040032032036;-1.3571428571428572;2.0;2.0;4.0;0.7;0.75;Youth;;;;
2026-04-29;193712537;UAE Division 1;UAE;10:55;Schedule;0.09740259740259738;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hatta Dubai;;0.0;0.0;2.2;0;0.0;0 - 0;3.25;Al Urooba;;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5472972972972973;2.945945945945946;1.364864864864865;0.15912290705161472;0.4993472509776857;0.45454545454545453;0.8379889052999246;0.2921929003526288;0.5440729250957145;0.44594594594594605;3.6824324324324325;1.2729357798165137;4.0;0.5454545454545454;1.0;;;;;
2026-04-29;193694863;Georgia Liga 3;Georgia;11:00;Schedule;-0.10147991543340379;1.875;2.5;1.925;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dinamo Tbilisi II;;0.0;0.0;2.75;0;0.0;0 - 0;3.6;FC Tbilisi 2025;;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5106382978723404;2.893617021276596;1.702127659574468;0.16194481239780875;0.5477297895902546;0.4782608695652174;0.8479675188611167;0.456415568242821;0.5411350523175265;0.3936170212765959;3.617021276595745;1.2959558823529411;4.0;0.5217391304347826;1.0;Youth;;;531363.0;FC Tbilisi 2025
2026-04-29;193722922;Spain Tercera Group 11;Spain;11:00;Schedule;0.4365372374283896;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Llosetense;;0.0;0.0;1.571;0;0.0;0 - 0;3.6;Mercadal;;0.0;0.0;5.0;0;0.0;-1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.47126436781609193;3.0114942528735633;1.8160919540229885;0.16569687292845345;0.5249665327978581;0.5714285714285714;0.8907578481763;0.6109737027393323;0.5288884565332012;0.5114942528735633;3.764367816091954;1.2452290076335877;4.0;0.5;1.0;;216194.0;CD Llosetense;369318.0;CE Mercadal
2026-04-29;193709683;Egypt Division 1;Egypt;11:00;Schedule;0.28573923021277653;1.8;1.5, 2.0;2.0;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;El Gounah;10.0;0.0;0.0;1.909;0;0.0;0 - 0;2.875;Haras El Hedoud;18.0;0.0;0.0;4.2;0;0.0;-0.5;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5099337748344371;2.0860927152317883;0.8940397350993378;0.13055233171747715;0.5621046892039259;0.36666666666666664;0.923730335137392;0.38341564428190983;0.5198233773906676;-0.4139072847682117;2.6076158940397356;1.7976190476190474;4.0;0.6333333333333333;1.0;;43565.0;El Gouna FC;43566.0;Haras El Hodood
2026-04-29;193671582;Uzbekistan PFL;Uzbekistan;11:00;Schedule;0.6599579178483213;1.8;2.5;2.0;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Neftchi Fargona;;0.0;0.0;1.286;0;0.0;0 - 0;4.5;FK Kokand 1912;;0.0;0.0;8.5;0;0.0;-1.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5411764705882353;2.541176470588235;1.223529411764706;0.14539696318505846;0.47392857142857137;0.6666666666666666;0.750098319375012;0.08260157678535986;0.5713964689464509;0.04117647058823515;3.176470588235294;1.4756944444444446;4.0;0.5;1.0;;36256.0;FK Neftchi Fargona;194398.0;FK Kokand 1912
2026-04-29;193671587;Uzbekistan PFL;Uzbekistan;11:00;Schedule;0.059523809523809534;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Qizilqum Zarafshon;;0.0;0.0;2.4;0;0.0;0 - 0;3.0;Xorazm FK Urganch;;0.0;0.0;2.8;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5348837209302325;2.511627906976744;1.2093023255813953;0.14539696318505846;0.47392857142857137;0.6875;0.7622933778237863;0.09060600465887088;0.5674424091832405;0.011627906976744207;3.1395348837209305;1.4930555555555556;4.0;0.5;1.0;;40265.0;Qizilqum Zarafshon;40260.0;Xorazm Fk Urganch
2026-04-29;193764296;Nigeria League Women;Nigeria;11:00;Schedule;-0.3055555555555556;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dannaz FC (W);;0.0;0.0;4.0;0;0.0;0 - 0;3.2;Abia Angels FC (W);;0.0;0.0;1.8;0;0.0;+0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.40425531914893614;2.702127659574468;1.6382978723404256;0.23014686007658533;0.6636759581881533;0.7333333333333333;0.7681502318223912;0.2767620885853681;0.5655628023017724;0.20212765957446788;3.377659574468085;1.3877952755905512;4.0;0.5;1.0;Women;;;;
2026-04-29;193715672;Israel Youth Cup;Israel;11:15;Schedule;-0.05695301376364503;1.925;3.0, 3.5;1.875;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hapoel Ramat Gan U19;;0.0;0.0;2.45;0;0.0;0 - 0;4.333;Hapoel Raanana U19;;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5416666666666666;3.625;2.0416666666666665;0.18024835402964393;0.5321428571428571;0.5;0.784194591596198;0.41093074790052714;0.5604769820008073;1.125;4.0;1.0344827586206897;4.0;0.5;1.0;Youth;;;307292.0;Hapoel Raanana
2026-04-29;193709345;Cameroon Elite One;Cameroon;11:30;Schedule;-0.14204545454545453;1.925;2.0;1.875;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dynamo de Douala;5.0;0.0;0.0;3.2;0;0.0;0 - 0;2.875;Colombe du Dja et Lobo;2.0;0.0;0.0;2.2;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.43023255813953487;2.244186046511628;1.1744186046511629;0.10807227355121639;0.5668233082706767;0.4;0.8972555677903027;0.3798425748878392;0.5270771196969952;-0.2558139534883721;2.8052325581395348;1.6709844559585492;4.0;0.6;0.8537113475750766;;471169.0;Dynamo de Douala;317957.0;Colombe Sportive Du Dja Et Lobo
2026-04-29;193663030;Tunisia League 1;Tunisia;11:30;Schedule;0.5066666666666666;2.025;2.0;1.775;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Stade Tunisien;4.0;0.0;0.0;1.5;0;0.0;0 - 0;3.4;JS Omrane;7.0;0.0;0.0;6.25;0;0.0;-1.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.25925925925925924;1.6759259259259258;1.0648148148148149;0.11190035502816476;0.674521072796935;0.8055555555555556;1.0373284851106428;0.66443561190478;0.4908388643796399;-0.8240740740740742;2.0949074074074074;2.0;4.0;0.5;0.75;;59636.0;Stade Tunisien;672949.0;JS Omrane
2026-04-29;193663024;Tunisia League 1;Tunisia;11:30;Schedule;0.6639676113360323;1.8;2.0;2.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;US Monastir;5.0;0.0;0.0;1.3;0;0.0;0 - 0;4.2;AS Gabes;15.0;0.0;0.0;9.5;0;0.0;-1.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.2616822429906542;1.691588785046729;1.074766355140187;0.11190035502816476;0.674521072796935;0.8;1.0280240610303937;0.6582011600043477;0.49309079670974043;-0.808411214953271;2.114485981308411;2.0;4.0;0.5;0.75;;59638.0;US Monastir;59616.0;AS Gabes
2026-04-29;193663016;Tunisia League 1;Tunisia;11:30;Schedule;-0.5591874422899354;2.0;2.0;1.8;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AS Soliman;16.0;0.0;0.0;7.5;0;0.0;0 - 0;3.5;Club Africain;2.0;0.0;0.0;1.444;0;0.0;+1.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.2545454545454545;1.6818181818181819;1.0818181818181818;0.10948414377094223;0.6705992509363297;0.8055555555555556;1.0182459799380121;0.6484934459875619;0.49547974327228134;-0.8181818181818181;2.1022727272727275;2.0;4.0;0.5;0.75;;378002.0;AS Soliman;39618.0;Africain
2026-04-29;193722883;Slovakia Youth League;Slovakia;11:30;Schedule;-0.29332450988501946;1.8;3.0;2.0;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Zeleziarne Podbrezova u19;;0.0;0.0;3.5;0;0.0;0 - 0;4.0;MSK Zilina U19;;0.0;0.0;1.727;0;0.0;+0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.46296296296296297;2.962962962962963;1.5555555555555556;0.156568629585909;0.6858156028368795;0.45454545454545453;1.0348192991543;0.8785280714396724;0.4914441299114935;0.4629629629629628;3.7037037037037033;1.265625;4.0;0.5454545454545454;1.0;Youth;110759.0;ZP Sport Podbrezova;110753.0;MSK Zilina
2026-04-29;193710705;Slovakia Youth League;Slovakia;11:30;Schedule;0.13636363636363635;1.8;3.0;2.0;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;MFK Zemplin Michalovce U19;;0.0;0.0;2.0;0;0.0;0 - 0;4.0;FC Kosice U19;;0.0;0.0;2.75;0;0.0;-0.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4716981132075472;3.018867924528302;1.5849056603773586;0.156568629585909;0.6858156028368795;0.45454545454545453;1.0161299421362286;0.8644511024143156;0.49599977615551455;0.5188679245283021;3.7735849056603774;1.2421874999999998;4.0;0.5454545454545454;1.0;Youth;110751.0;MFK Zemplin Michalovce;110747.0;FC Kosice
2026-04-29;193710703;Slovakia Youth League;Slovakia;11:30;Schedule;-0.13636363636363635;1.9;3.0;1.9;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dukla Banska Bystrica U19;;0.0;0.0;2.75;0;0.0;0 - 0;4.0;Spartak Trnava U19;;0.0;0.0;2.0;0;0.0;+0.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4807692307692308;3.076923076923077;1.6153846153846154;0.156568629585909;0.6858156028368795;0.45454545454545453;0.9970834709075075;0.8456668916595598;0.5007301970936565;0.5769230769230771;3.8461538461538463;1.21875;4.0;0.5454545454545454;1.0;Youth;110741.0;MFK Dukla Banska Bystrica;76561.0;Spartak Trnava
2026-04-29;193710701;Slovakia Youth League;Slovakia;11:30;Schedule;0.027777777777777735;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dunajska Streda U19;;0.0;0.0;2.25;0;0.0;0 - 0;4.0;AS Trencin U19;;0.0;0.0;2.4;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.49019607843137253;3.1372549019607843;1.6470588235294117;0.156568629585909;0.6858156028368795;0.45454545454545453;0.9776585940555189;0.821767179799864;0.5056484486279976;0.6372549019607843;3.9215686274509802;1.1953125;4.0;0.5454545454545454;1.0;Youth;;;110737.0;AS Trencin
2026-04-29;193710699;Slovakia Youth League;Slovakia;11:30;Schedule;0.0841638981173865;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Petrzalka U19;;0.0;0.0;2.15;0;0.0;0 - 0;3.75;FC Tatran Presov U19;;0.0;0.0;2.625;0;0.0;-0.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5238095238095238;3.380952380952381;1.7619047619047619;0.1710731947201952;0.6739709443099274;0.4;0.9492531550359583;0.7801951417725814;0.5130169970054775;0.8809523809523809;4.0;1.1091549295774648;4.0;0.6;1.0;Youth;817690.0;FC Petrzalka;110739.0;Tatran Presov
2026-04-29;193704403;Argentina Reserve League;Argentina;11:30;Schedule;0.32903879559930516;1.875;2.0, 2.5;1.925;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Club Comunicaciones Reserves;;0.0;0.0;1.727;0;0.0;0 - 0;3.5;Excursionistas Reserves;;0.0;0.0;4.0;0;0.0;-0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4074074074074074;2.6666666666666665;1.6296296296296295;0.17939934734319313;0.493601434026966;0.3333333333333333;1.2575593970017342;0.9768139745296094;0.44295623022282404;0.16666666666666652;3.333333333333333;1.40625;4.0;0.6666666666666667;1.0;Youth;;;;
2026-04-29;193742057;Finland Cup;Finland;11:30;Schedule;-0.5597113564105313;1.8;3.5, 4.0;2.0;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;RoPo;;0.0;0.0;5.25;0;0.0;0 - 0;5.75;KPV;;0.0;0.0;1.333;0;0.0;+1.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5614035087719298;4.12280701754386;2.43859649122807;0.20607945515798862;0.30562169312169307;0.4482758620689655;1.0134477718005657;0.9256254221032219;0.49666051139023587;1.6228070175438596;4.0;0.9375;4.0;0.5517241379310345;1.0;;;;;
2026-04-29;193708805;Czechia 3. Liga;Czech Republic;11:30;Schedule;-0.05228758169934633;2.0;3.0;1.8;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Hodonin;;0.0;0.0;2.55;0;0.0;0 - 0;3.6;Trinec;;0.0;0.0;2.25;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4912891986062718;2.8292682926829267;1.5540069686411149;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.8430750561699535;0.39592313270676527;0.5425715011726512;0.3292682926829267;3.536585365853658;1.3254310344827587;4.0;0.5326086956521738;1.0;;53137.0;FK Hodonin;;
2026-04-29;193708832;Czechia 3. Liga;Czech Republic;11:30;Schedule;0.3367221292583588;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;MFK Karvina B;;0.0;0.0;1.667;0;0.0;0 - 0;3.9;SFK Vrchovina;;0.0;0.0;3.8;0;0.0;-0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4895833333333333;2.8194444444444446;1.5486111111111112;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.8466049385722683;0.40377450364199097;0.5415343472292269;0.31944444444444464;3.524305555555556;1.3300492610837438;4.0;0.5326086956521738;1.0;Youth;;;43193.0;SFK Vrchovina
2026-04-29;193719609;Poland IV Liga;Poland;11:30;Schedule;0.05454545454545451;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Metal Tarnow;;0.0;0.0;2.2;0;0.0;0 - 0;3.9;Watra Bialka Tatrzanska;;0.0;0.0;2.5;0;0.0;-0.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.6033755274261603;3.50210970464135;1.7552742616033756;0.1606907500055825;0.5371977539368844;0.38095238095238093;0.874300230727628;0.5453633996730445;0.5335324531288068;1.00210970464135;4.0;1.0707831325301205;4.0;0.6190476190476191;1.0;;;;;
2026-04-29;193708772;Czechia 3. Liga;Czech Republic;11:30;Schedule;-0.0841638981173865;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Zlin B;;0.0;0.0;2.625;0;0.0;0 - 0;3.7;SK Unicov;;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.493006993006993;2.839160839160839;1.5594405594405594;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.8395302815691416;0.38834449572242047;0.5436170363811504;0.33916083916083917;3.548951048951049;1.3208128078817734;4.0;0.5326086956521738;1.0;Youth;214070.0;FC Zlin B;25463.0;SK Unicov
2026-04-29;193708733;Czechia 3. Liga;Czech Republic;11:30;Schedule;0.13066202090592338;1.825;2.5, 3.0;1.975;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Brno II;;0.0;0.0;2.05;0;0.0;0 - 0;3.7;Sigma Olomouc B;;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.49473684210526314;2.849122807017544;1.5649122807017544;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.835970424790253;0.3812428513792673;0.5446710832034471;0.34912280701754383;3.56140350877193;1.3161945812807883;4.0;0.5326086956521738;1.0;Youth;;;4867.0;SK Sigma Olomouc B
2026-04-29;193708695;Czechia 3. Liga;Czech Republic;11:30;Schedule;0.5403726708074534;2.0;3.0, 3.5;1.8;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Slovacko B;;0.0;0.0;1.4;0;0.0;0 - 0;4.333;FK Blansko;;0.0;0.0;5.75;0;0.0;-1.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.49473684210526314;2.8526315789473684;1.568421052631579;0.16416494315069194;0.5853452820242488;0.46153846153846156;0.8322677442131811;0.37320936418269446;0.5457717646115217;0.3526315789473684;3.5657894736842106;1.3145756457564577;4.0;0.5384615384615384;1.0;Youth;276211.0;1. FC Slovacko B;106331.0;FK Blansko
2026-04-29;193708847;Czechia 3. Liga;Czech Republic;11:30;Schedule;-0.3869047619047619;2.0;2.5, 3.0;1.8;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;TJ Start Brno;;0.0;0.0;4.2;0;0.0;0 - 0;3.8;Frydek Mistek;;0.0;0.0;1.6;0;0.0;+0.75;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4862068965517241;2.8;1.5379310344827586;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.8536207670537634;0.41976133945981087;0.5394846765713839;0.2999999999999998;3.5;1.3392857142857144;4.0;0.5326086956521738;1.0;;;;;
2026-04-29;193708850;Czechia 3. Liga;Czech Republic;11:30;Schedule;0.22804054054054046;1.875;2.5, 3.0;1.925;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;TJ Unie Hlubina;;0.0;0.0;1.85;0;0.0;0 - 0;3.7;MFK Vitkovice;;0.0;0.0;3.2;0;0.0;-0.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.4845360824742268;2.790378006872852;1.5326460481099657;0.16452418323249648;0.5838095238095238;0.4673913043478261;0.8571070737842239;0.42799575991892724;0.5384719137180937;0.2903780068728521;3.4879725085910653;1.3439039408866995;4.0;0.5326086956521738;1.0;;565847.0;TJ Unie Hlubina;2235.0;MFK Vitkovice
2026-04-29;193709405;Croatia U19 League;Croatia;11:30;Schedule;-0.43009349858664936;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;HNK Gorica U19;;0.0;0.0;4.5;0;0.0;0 - 0;4.0;NK Lokomotiva Zagreb U19;;0.0;0.0;1.533;0;0.0;+1.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;0.5671641791044776;3.298507462686567;1.8059701492537314;0.18199236895239917;0.5018518518518518;0.3793103448275862;0.8525965469413566;0.4950369517154152;0.5397829342017308;0.7985074626865671;4.0;1.1368778280542986;4.0;0.6206896551724138;1.0;Youth;591387.0;HNK Gorica;372482.0;Lokomotiva Zagreb
