Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-07;194211144;Mexico Liga MX U19;Mexico;12:00;Schedule;0.09090909090909088;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Santos Laguna U19;;0.0;0.0;2.2;0;0.0;0 - 0;3.4;Toluca U19;;0.0;0.0;2.75;0;0.0;-0.25;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1948.0;1931.0;club santos laguna;deportivo toluca fc;;;Youth
2026-05-07;194112198;Argentina Reserve League;Argentina;12:00;Schedule;0.34346976758494446;1.85;3.0;1.95;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Puerto Nuevo Reserves;;0.0;0.0;1.667;0;0.0;0 - 0;3.7;Juventud Unida San Miguel Reserves;;0.0;0.0;3.9;0;0.0;-0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194146485;Argentina Nacional Reserve League;Argentina;12:00;Schedule;0.1620859760394644;1.8;2.0;2.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Agropecuario Reserves;;0.0;0.0;2.15;0;0.0;0 - 0;3.1;CA Estudiantes Caseros Reserves;;0.0;0.0;3.3;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194146483;Argentina Nacional Reserve League;Argentina;12:00;Schedule;0.09961685823754785;1.75;2.0;2.05;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CA Atlanta Reserves;;0.0;0.0;2.25;0;0.0;0 - 0;3.3;Tristan Suarez Reserves;;0.0;0.0;2.9;0;0.0;-0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194112186;Argentina Reserve League;Argentina;12:00;Schedule;-0.025531914893617003;1.85;3.0;1.95;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;El Porvenir Reserves;;0.0;0.0;2.5;0;0.0;0 - 0;3.5;Central Ballester Reserves;;0.0;0.0;2.35;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194104715;Serbia Prva Liga;Serbia;12:00;Schedule;0.16849816849816845;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Tekstilac Odzaci;10.0;0.0;0.0;2.1;0;0.0;0 - 0;3.0;Smederevo;7.0;0.0;0.0;3.25;0;0.0;0.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104682;Serbia Prva Liga;Serbia;12:00;Schedule;0.25604551920341395;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Borac Cacak;;0.0;0.0;1.9;0;0.0;0 - 0;3.2;FK Graficar Beograd;;0.0;0.0;3.7;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104358;Czechia 5. Liga;Czech Republic;12:00;Schedule;0.009661835748792202;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Slavia Orlova;;0.0;0.0;2.25;0;0.0;0 - 0;4.2;FK Mesto Albrechtice;;0.0;0.0;2.3;0;0.0;0.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194107522;Latvia Virsliga;Latvia;12:00;Schedule;0.31501831501831495;1.8;2.5;2.0;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Tukums 2000;9.0;0.0;0.0;1.75;0;0.0;0 - 0;3.5;Ogre United;10.0;0.0;0.0;3.9;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;36080.0;1015457.0;fk tukums 2000/tss;ogre united;;;
2026-05-07;194104684;Serbia Prva Liga;Serbia;12:00;Schedule;0.27738264580369837;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Dubocica;12.0;0.0;0.0;1.85;0;0.0;0 - 0;3.25;FK FAP;15.0;0.0;0.0;3.8;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104692;Serbia Prva Liga;Serbia;12:00;Schedule;0.6251875468867217;1.85;2.0, 2.5;1.95;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SU Dinamo Jug;9.0;0.0;0.0;1.333;0;0.0;0 - 0;4.2;FK Usce Novi Beograd;16.0;0.0;0.0;8.0;0;0.0;-1.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194103362;Iraq Stars League;Iraq;12:00;Schedule;0.050682261208576995;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Najaf;;0.0;0.0;2.375;0;0.0;0 - 0;3.1;Amanat Baghdad;;0.0;0.0;2.7;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194146083;Poland IV Liga;Poland;12:30;Schedule;0.49252077562326874;1.925;3.5;1.875;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Promien Monki;;0.0;0.0;1.444;0;0.0;0 - 0;4.5;Krypnianka Krypno;;0.0;0.0;5.0;0;0.0;-1.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194147241;Poland IV Liga;Poland;12:30;Schedule;-0.7280701754385965;1.825;3.0, 3.5;1.975;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Orlicz Suchedniow;;0.0;0.0;9.5;0;0.0;0 - 0;5.75;AKS 1947 Busko-Zdroj;;0.0;0.0;1.2;0;0.0;+2.0;0 - 0;0-0;3.25;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098009;Finland Kolmonen;Finland;12:30;Schedule;-0.5953177257525083;1.975;4.5;1.825;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;JyTy;;0.0;0.0;5.75;0;0.0;0 - 0;5.75;EuPa;;0.0;0.0;1.3;0;0.0;+1.5;0 - 0;0-0;4.5;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194189954;Finland Kolmonen;Finland;12:30;Schedule;0.56836936506854;1.975;3.5, 4.0;1.825;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PeKa;;0.0;0.0;1.333;0;0.0;0 - 0;5.5;Kumu;;0.0;0.0;5.5;0;0.0;-1.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104678;Saudi Arabia Cup Women;Saudi Arabia;12:55;Schedule;0.3691950464396285;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Qadisiyah (W);;0.0;0.0;1.615;0;0.0;0 - 0;4.0;Al Hilal Riyadh (W);;0.0;0.0;4.0;0;0.0;-0.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;21895.0;;al hilal sfc;;;Women
2026-05-07;194098013;Finland Kakkonen Group C;Finland;13:00;Schedule;0.19298245614035087;1.85;3.5, 4.0;1.95;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;SJK Akatemia II;;0.0;0.0;1.9;0;0.0;0 - 0;4.1;Huima/Urho;;0.0;0.0;3.0;0;0.0;-0.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1008155.0;22383.0;sjk akatemia/2;huima/urho;;;Youth
2026-05-07;194110296;Morocco GNF 1;Morocco;13:00;Schedule;-0.017316017316017285;1.75;1.5, 2.0;2.05;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Difaa El Jadida;;0.0;0.0;2.75;0;0.0;0 - 0;2.7;HUSA Agadir;;0.0;0.0;2.625;0;0.0;0.0;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;55043.0;55039.0;difaa hassani d'el-jadida;hassania union sport agadir;;;
2026-05-07;194144455;Mali Cup;Mali;13:00;Schedule;0.7333333333333334;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Stade Malien de Bamako;;0.0;0.0;1.2;0;0.0;0 - 0;5.5;AS Sofa de Bougouni;;0.0;0.0;10.0;0;0.0;-1.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;69326.0;;stade malien de bamako;;;;
2026-05-07;194146130;Qatar Reserve League;Qatar;13:00;Schedule;0.10797342192691028;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Ahli Doha U23;;0.0;0.0;2.15;0;0.0;0 - 0;3.3;Al-Shamal U23;;0.0;0.0;2.8;0;0.0;-0.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;44443.0;;al ahli doha sc;;;;Youth
2026-05-07;194098662;Bahrain Division 2;Bahrain;13:00;Schedule;0.15360983102918585;1.825;2.0, 2.5;1.975;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Umm Al Hassam;;0.0;0.0;2.1;0;0.0;0 - 0;3.2;Buri Cultural SC;;0.0;0.0;3.1;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098660;Bahrain Division 2;Bahrain;13:00;Schedule;-0.8639587051956197;1.95;4.0, 4.5;1.85;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Qalali;;0.0;0.0;19.0;0;0.0;0 - 0;9.0;Manama;;0.0;0.0;1.091;0;0.0;+3.0;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098652;Bahrain Division 2;Bahrain;13:00;Schedule;-0.3382352941176471;1.825;2.5, 3.0;1.975;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Tadamun Buri;;0.0;0.0;4.0;0;0.0;0 - 0;3.6;Isa Town;;0.0;0.0;1.7;0;0.0;+0.75;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194100323;Georgia Liga 3;Georgia;13:00;Schedule;0.12836438923395443;1.9;2.5, 3.0;1.9;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Tbilisi 2025;;0.0;0.0;2.1;0;0.0;0 - 0;3.4;Wit Georgia;;0.0;0.0;2.875;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098016;Finland Ykkosliiga;Finland;13:00;Schedule;0.27738264580369837;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PK-35;4.0;0.0;0.0;1.85;0;0.0;0 - 0;3.4;MP;6.0;0.0;0.0;3.8;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;50525.0;5115.0;pk-35 helsinki;mikkelin palloilijat;;;
2026-05-07;194098007;Finland Kolmonen;Finland;13:00;Schedule;0.07619047619047614;1.85;3.5, 4.0;1.95;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;LBK;;0.0;0.0;2.1;0;0.0;0 - 0;4.2;VPV Pallo-Veikot;;0.0;0.0;2.5;0;0.0;-0.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194098005;Finland Kolmonen;Finland;13:00;Schedule;0.5762745034084609;1.8;3.5, 4.0;2.0;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Kiisto;;0.0;0.0;1.333;0;0.0;0 - 0;5.0;SIF;;0.0;0.0;5.75;0;0.0;-1.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194097976;Finland Kolmonen;Finland;13:00;Schedule;0.6754734627075052;1.85;4.0, 4.5;1.95;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;EIF Academy;;0.0;0.0;1.222;0;0.0;0 - 0;6.5;NuPS;;0.0;0.0;7.0;0;0.0;-2.25;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104355;Czechia 5. Liga;Czech Republic;13:00;Schedule;0.5142857142857142;1.85;3.5, 4.0;1.95;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FK Olesnik;;0.0;0.0;1.4;0;0.0;0 - 0;5.0;FK Jindrichuv Hradec;;0.0;0.0;5.0;0;0.0;-1.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194097974;Estonia Esiliiga;Estonia;13:00;Schedule;0.45345345345345345;1.9;3.5;1.9;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Elva;6.0;0.0;0.0;1.48;0;0.0;0 - 0;4.5;FC Tallinn;8.0;0.0;0.0;4.5;0;0.0;-1.25;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194099321;Georgia Erovnuli Liga;Georgia;13:00;Schedule;0.49385749385749383;1.925;2.5;1.875;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dinamo Tbilisi;7.0;0.0;0.0;1.48;0;0.0;0 - 0;3.9;FC Spaeri;6.0;0.0;0.0;5.5;0;0.0;-1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;193050365;Poland I Liga;Poland;13:00;Schedule;0.42601092163891596;2.025;3.0;1.775;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;LKS Lodz;;0.0;0.0;1.571;0;0.0;0 - 0;3.75;Pogon Grodzisk Mazowiecki;;0.0;0.0;4.75;0;0.0;-1.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;3123.0;216968.0;lks lodz;pogon grodzisk mazowiecki;;;
2026-05-07;194215221;Qatar Reserve League;Qatar;13:00;Schedule;-0.20512820512820518;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Shahaniya SC U23;;0.0;0.0;3.25;0;0.0;0 - 0;3.4;Al Duhail U23;;0.0;0.0;1.95;0;0.0;+0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;170364.0;44441.0;al shahaniya;al duhail sc;;;Youth
2026-05-07;194215214;Qatar Reserve League;Qatar;13:00;Schedule;-0.5792916760658695;1.925;2.5, 3.0;1.875;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Sailiya SC U23;;0.0;0.0;6.5;0;0.0;0 - 0;4.4;Al-Rayyan SC U23;;0.0;0.0;1.364;0;0.0;+1.5;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;44439.0;40660.0;al-sailiya sc;al rayyan sc;;;Youth
2026-05-07;194104673;Romania Liga II;Romania;13:00;Schedule;-0.3998800239952009;2.025;2.5;1.775;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;CSA Steaua Bucuresti;;0.0;0.0;5.0;0;0.0;0 - 0;3.4;ACS Sepsi;;0.0;0.0;1.667;0;0.0;+1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194099042;Argentina Reserve League;Argentina;13:00;Schedule;-0.23809523809523808;2.0;3.5;1.8;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;General Lamadrid Reserves;;0.0;0.0;3.0;0;0.0;0 - 0;5.0;CA Claypole Reserves;;0.0;0.0;1.75;0;0.0;+0.75;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194097997;Finland Kolmonen;Finland;13:15;Schedule;-0.11904761904761907;2.0;4.0;1.8;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Kontu;;0.0;0.0;2.625;0;0.0;0 - 0;4.2;PPJ/Lauttasaari;;0.0;0.0;2.0;0;0.0;+0.25;0 - 0;0-0;4.0;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;1124271.0;;ppj/lauttasaari;;;
2026-05-07;194099096;Gambia GFA League;Gambia;13:30;Schedule;0.4936800945712468;1.925;1.5, 2.0;1.875;1.5, 2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fortune FC;;0.0;0.0;1.571;0;0.0;0 - 0;3.0;TMT FA;;0.0;0.0;7.0;0;0.0;-0.75;0 - 0;0-0;1.75;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194111402;Sierra Leone Premier League;Sierra Leone;13:30;Schedule;-0.2222222222222222;1.975;2.0;1.825;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Freetown City;;0.0;0.0;3.6;0;0.0;0 - 0;3.0;BAI Bureh Warriors;;0.0;0.0;2.0;0;0.0;+0.25;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-07;194104675;Rwanda National League;Rwanda;13:30;Schedule;-0.036363636363636376;1.85;2.0;1.95;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;APR FC;2.0;0.0;0.0;2.75;0;0.0;0 - 0;2.875;Al Hilal Omdurman;1.0;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;69322.0;;al hilal (sdn);;;
2026-05-07;194107492;Jordan League;Jordan;13:45;Schedule;0.3226285391890487;1.85;2.5, 3.0;1.95;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Ramtha SC;4.0;0.0;0.0;1.727;0;0.0;0 - 0;3.5;Al-Baqa'a;7.0;0.0;0.0;3.9;0;0.0;-0.75;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;54595.0;54583.0;ramtha sc;al baqaa;;;
2026-05-07;194099023;Argentina Reserve League;Argentina;14:00;Schedule;-0.24305555555555558;1.85;3.5, 4.0;1.95;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fenix Reserves;;0.0;0.0;3.2;0;0.0;0 - 0;4.5;Deportivo Espanol Reserves;;0.0;0.0;1.8;0;0.0;+0.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-07;194098757;Argentina Reserve League;Argentina;14:00;Schedule;-0.3409435575040671;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Argentino Merlo Reserves;;0.0;0.0;4.2;0;0.0;0 - 0;3.5;CSD Flandria Reserves;;0.0;0.0;1.727;0;0.0;+0.75;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
