Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;api_H_id;api_A_id;api_H_name;api_A_name;odd_yes_abertura;odd_yes_fechamento;category
2026-05-12;194419436;Australia Capital Territory Premier League;Australia;06:30;Schedule;-0.5597113564105313;1.95;4.0;1.85;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Canberra White Eagles;;0.0;0.0;5.25;0;0.0;0 - 0;5.5;Queanbeyan City;;0.0;0.0;1.333;0;0.0;+1.5;0 - 0;0-0;4.0;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-12;194475606;Australia Cup Qualifying;Australia;06:45;Schedule;-0.05228758169934633;1.85;3.5;1.95;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;North Sunshine Eagles;;0.0;0.0;2.55;0;0.0;0 - 0;3.6;Eltham Redbacks;;0.0;0.0;2.25;0;0.0;0.0;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-12;194419752;Australia NPL Queensland Women;Australia;06:45;Schedule;-0.6624015748031495;1.8;3.0;2.0;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sunshine Coast Wanderers (W);;0.0;0.0;8.0;0;0.0;0 - 0;5.0;Eastern Suburbs NPL (W);;0.0;0.0;1.27;0;0.0;+1.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Women
2026-05-12;194420484;Australia Cup Qualifying;Australia;07:00;Schedule;-0.5963413930405679;1.85;3.5;1.95;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Cumberland United;;0.0;0.0;6.5;0;0.0;0 - 0;4.75;Adelaide City;;0.0;0.0;1.333;0;0.0;+1.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;90868.0;;adelaide city fc;;;
2026-05-12;194271895;Ukraine Vyscha Liga;Ukraine;07:00;Schedule;-0.21870286576168935;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;PFC Oleksandria;;0.0;0.0;3.4;0;0.0;0 - 0;3.2;Zorya;;0.0;0.0;1.95;0;0.0;+0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;25479.0;5987.0;fc oleksandriya;fc zorya luhansk;;;
2026-05-12;194475629;Australia Cup Qualifying;Australia;07:00;Schedule;-0.40706605222734255;1.975;3.5;1.825;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;St Albans Saints;;0.0;0.0;4.2;0;0.0;0 - 0;4.333;Oakleigh Cannons;;0.0;0.0;1.55;0;0.0;+1.0;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;163430.0;92931.0;st albans saints dinamo sc;oakleigh cannons;;;
2026-05-12;194421585;Paraguay Reserve League;Paraguay;07:30;Schedule;0.10582010582010581;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Cerro Porteno Asuncion Reserves;;0.0;0.0;2.1;0;0.0;0 - 0;3.8;Guarani Asuncion Reserves;;0.0;0.0;2.7;0;0.0;-0.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-12;194419565;Australia Darwin Premier League;Australia;07:30;Schedule;-0.21222040370976542;1.9;3.5;1.9;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hellenic AC;7.0;0.0;0.0;3.0;0;0.0;0 - 0;4.2;Darwin Hearts;4.0;0.0;0.0;1.833;0;0.0;+0.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-12;193716985;South Korea K League 1;South Korea;07:30;Schedule;0.18207282913165262;1.975;2.0, 2.5;1.825;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gangwon FC;;0.0;0.0;2.1;0;0.0;0 - 0;3.1;Daejeon Hana Citizen;;0.0;0.0;3.4;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;34220.0;7645.0;gangwon fc;daejeon citizen fc;;;
2026-05-12;193716987;South Korea K League 1;South Korea;07:30;Schedule;-0.606990622335891;1.9;2.5;1.9;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gwangju FC;;0.0;0.0;8.5;0;0.0;0 - 0;4.1;FC Seoul;;0.0;0.0;1.38;0;0.0;+1.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;48912.0;7646.0;gwangju fc;fc seoul;;;
2026-05-12;193716996;South Korea K League 1;South Korea;07:30;Schedule;0.06033717834960067;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Incheon Utd;;0.0;0.0;2.45;0;0.0;0 - 0;3.0;Pohang Steelers;;0.0;0.0;2.875;0;0.0;0.0;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;7648.0;7650.0;incheon united fc;fc pohang steelers;;;
2026-05-12;194421596;Paraguay Reserve League;Paraguay;07:30;Schedule;0.25252525252525254;1.9;3.0;1.9;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sportivo Ameliano Reserves;;0.0;0.0;1.8;0;0.0;0 - 0;3.9;Deportivo Recoleta Reserves;;0.0;0.0;3.3;0;0.0;-0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-12;194420476;Australia NPL Queensland Women;Australia;07:30;Schedule;0.8757419865453107;1.875;3.5;1.925;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gold Coast Knights (W);;0.0;0.0;1.083;0;0.0;0 - 0;9.5;Gold Coast United (W);;0.0;0.0;21.0;0;0.0;-2.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;391734.0;35845.0;gold coast knights;gold coast united fc;;;Women
2026-05-12;194421763;Tanzania Premier League;Tanzania;08:00;Schedule;0.4431818181818182;2.0;2.0, 2.5;1.8;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Singida Black Stars;;0.0;0.0;1.6;0;0.0;0 - 0;3.25;Namungo FC;;0.0;0.0;5.5;0;0.0;-0.75;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-12;194418530;Australia WA State League 1 Reserves;Australia;08:00;Schedule;0.5428194993412385;1.825;3.5, 4.0;1.975;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gwelup Croatia SC Reserves;;0.0;0.0;1.38;0;0.0;0 - 0;4.75;Cockburn City Reserves;;0.0;0.0;5.5;0;0.0;-1.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-12;194418533;Australia WA State League 1 Reserves;Australia;08:15;Schedule;-0.04844961240310075;1.8;3.5, 4.0;2.0;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Murdoch University Melville FC Reserves;;0.0;0.0;2.4;0;0.0;0 - 0;4.333;Joondalup City Reserves;;0.0;0.0;2.15;0;0.0;+0.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-12;194419043;Uzbekistan Cup;Uzbekistan;09:00;Schedule;0.0;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fardu Ferghana;;0.0;0.0;2.5;0;0.0;0 - 0;3.2;Xorazm FK Urganch;;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;
2026-05-12;194271897;Ukraine Vyscha Liga;Ukraine;09:30;Schedule;-0.5817805383022776;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Epitsentr Kamianets-Podilskyi;13.0;0.0;0.0;7.0;0;0.0;0 - 0;4.0;Polissya Zhytomyr;3.0;0.0;0.0;1.38;0;0.0;+1.25;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;602316.0;350828.0;fc epitsentr kamianets-podilskyi;fc polissya zhytomyr;;;
2026-05-12;194421772;Uruguay Reserve League;Uruguay;10:00;Schedule;0.0;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Deportivo Maldonado Reserves;;0.0;0.0;2.5;0;0.0;0 - 0;3.25;Racing Club de Montevideo Reserves;;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;;;Youth
2026-05-12;194433550;India I-League;India;10:00;Schedule;-0.053830227743271286;1.8;2.5, 3.0;2.0;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Namdhari FC;;0.0;0.0;2.625;0;0.0;0 - 0;3.4;Gokulam FC;;0.0;0.0;2.3;0;0.0;0.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;1067806.0;393250.0;namdhari fc;gokulam kerala fc;;;
